rating;numSlides;numShapes;numImgs;isEdited;hasExplanation;hasVideo;hasWordcloud;hasMPC;hasContent;avgX;avgY;avgWidth;avgHeight;presentationStyleId;backgroundOpacity;initialPromptTokens;initialPrompt;CHAR_LENGTH(PA.response);language;length;toneOfVoice;imgURLs;subject
5;14;56;14;1;1;0;0;0;1;672,5;343,1;981,9;390;21;0.4;28;Teknik berkomunikasi efektif;360;Indonesian;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_01_27-2uubJ-ntKfWnINSJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_27-hh84h_9KwEkt2M9f.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-AbGwAH_SlOHV1klv.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-aEUOIF2SMOhZRkxL.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-aTDBLmvFK0C7tiEl.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-DEeyzxZWgHg-TFCx.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-dlU5VRG1zWgIVkHJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-hDj1TavI_99F5ATE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-IDAZcPgWH874Dct2.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-IX0aiPvWjJa_J0Bi.jpg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-MiZ61XutL01HooR8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-UqqVRy5Hqo6mUcZm.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-WEz9AQtaM3sq0heP.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_01_28-yIstvNbEYykJkEw7.png;Meningkatkan Keterampilan Berkomunikasi: Tips Efektif untuk Sukses
5;14;56;14;1;0;0;0;0;1;624,5;350,8;1033,3;347,1;21;0.4;671;"Case Study Assessment: HR Consulting Market Analysis

Scenario:

You are a human resources consultant at a HR consulting company tasked with researching the market to develop client strategies. Your goal is to gather insights on HR trends and client needs to improve service offerings and attract new clients. Your presentation will focus on summarizing your findings and making recommendations for client engagement strategies.

 

Tasks:

1. Research the HR consulting market, focusing on trends, challenges, and client needs.

2. Create a PowerPoint presentation summarizing your research findings and recommendations.

3. Present your findings to the management team.";360;English;Detailed;Persuasive;https://cdn.sendsteps.com/images/slides/2024_18_05_02_58--AgOFxk_C4XfxFIu.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-08Aw5qtcLiBBPH7y.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-6NeGGGZeBRGJHSuF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-8a9DBNqD3i0v22fD.webp||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-aaTbH7NEfs28v6ZB.webp||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-bJKtIhf-QI3Lfg7p.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-e1Bo1kHq2j-0DcpB.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-IqB_jp62sQXB693n.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-mXDYBlg13lokqdTZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-pdu6kWjmrHCI5KIH.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-TQ1jeN72_KgjSnKD.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-X6R-St41CU_iJvMa.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-xjD4wbrio6YBtTHr.png||https://cdn.sendsteps.com/images/slides/2024_18_05_02_58-y-mMn3yOl4lt-M8O.png;Navigating the HR Consulting Landscape: Research Findings and Recommendations
5;6;24;6;1;0;0;0;0;1;722,3;277;839;393;21;0.4;99;Hasme una presentación de el libro Harry Potter y el pricionero de askaban y porque lo recomiendas ;359;English;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-4yk2XCElgGz5E2H8.png||https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-C1BVG0ijPbDIcKj8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-DKJLgPtPZ04rHkKH.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-G1RmBUpS3StRwphe.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-gR_6KiT7h7MUz-tB.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_09-YkSG8szwUuK4dQtB.jpeg;Why You'll Love Harry Potter and the Prisoner of Azkaban
5;10;40;10;1;0;0;1;1;1;607,1;335,3;1092,6;425,7;21;0.4;23;Alimentación preescolar;360;Spanish;Informative;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-4pixkls-ALwpCvP-.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-ekIFIvTltwuyMQgQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-JItissRblYkxKq8D.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-JJu1YTE_iduTTOep.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-nrFnBhg-r-3tgo51.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-QwiIV_AawSX_mTDb.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-seQVgsHx5ciYBOui.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-UdnblbU_YIdyvdkV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-VI8y0UvJ7bG2aiZd.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_03_17-xMg0piEoBaL7mRIG.jpeg;Alimentación preescolar 
1;14;56;14;1;0;0;0;0;1;624,5;354,6;1033,3;385,3;21;0.4;67;Improving on research and development in the Nigerian sugar sector.;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-_qYAn2svUMalxBgG.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-64UplyX9qAFiX6BP.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-8F0KnXqVcTpG9LG-.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-FbDvhnUHFlWqK2hc.png||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-JlM2HaqJVT9MKiFg.png||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-jRVG1lrCPcG89YiI.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-kBkf98974XwUIGej.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-KU_H-63Wp5KYWqV3.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-lmFnN-BN3zIKykXC.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-UlPzYp-D9dOUoLPO.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-v8m8PtoTwc3GhuSq.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_14-XnP8mxcWd0lSREk7.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_15-kNdUuGWeQhOMpBc9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_04_15-WuHiyQLizn0YNf9d.jpeg;Cultivating Success: Leveraging Research and Development to Drive Progress in the Nigerian Sugar Industry
4;6;22;6;1;1;1;0;0;1;783,5;302,3;758,2;453,9;8;0.4;9;Volcano's;359;English;Summarized;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_06_05-9sieB-oBp_nrHwAo.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_06_05-iV9ynqYaCBkb9upU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_06_05-KcSIJOGLlcf7hZC9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_06_05-WLFeVGo_iGS5-C1h.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_06_06-72gCg3bxXH7AKuDq.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_06_06-MW4z1O9fk6F49uI0.jpeg;About Volcanoes
5;11;44;11;1;0;0;0;0;1;596,8;351,7;1113,5;337,6;21;0.4;26;Peristiwa kekalahan jepang;360;Indonesian;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-_BUrYAHRD4ck6cWq.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-5H28bkv_hAuUUXK4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-6Bt-WToqIER_jH_t.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-8FpgcJ2EJB2mF1rz.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-Eb8MlF3oSz4CQOzz.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-gcosfoXvRGncA4-j.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-gITibxwEY5b7_TjQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-k-vBbP94LB8TiWsK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-ROSN9PHqFFdnJSb9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-Y0xGmcbKgTebThDK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_07_55-zO0stjLaSi7l5vZX.jpeg;Peristiwa Kekalahan jepang 
5;14;56;14;1;0;0;0;0;1;641,7;318,6;981,9;384,4;21;0.4;109;digital governance dan corruption:how digital word bring accountability and transparency to the public sector;360;Indonesian;Detailed;Casual;https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-7k__a3GjMjbF6Eki.webp||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-DtZBonlLXwJoXbyZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-L0_jx0PxsBNCHGz-.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-NFLbLhAX3XaoN8C3.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-Bxu7E5R8xD9AjdnE.png||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-Di8C52LAn6rvCHyl.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-dkSbB5JJ3HRfFkmL.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-FwbGzaZkkXGFxyI-.png||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-jmxJOJx0oDbXvcpO.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-OKRdbzlawnQcYkfy.png||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-oUnb6W4td2hpY4uU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-pclt6bKJPiFTxkRW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-QNbaXtaNpCb4tOhF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_12-v6vo8-vYqyDhsFoL.jpeg;Transparansi dan Akuntabilitas: Membongkar Rahasia Korupsi dengan Dunia Digital
5;6;24;6;1;0;0;1;0;1;662,3;286;979;406,5;21;0.4;5;Dubai;359;Spanish;Summarized;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-dIPhhgg4td2cYjKj.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-oj4pfkIDKvmv2ZvU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-oqJ9WwV0MWMNy-3D.png||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-tAjFojqthPKTmG7v.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-wqABOBL6QzVagDUg.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_09_11-xDCexl5uom3J7hwk.jpeg;Dubai: Un destino turístico de lujo y diversión
1;14;56;14;1;0;0;0;0;1;605,7;354;1084,7;443,3;21;0.4;344;The Role of Cloud Computing in Mobile App Development: Investigate how cloud computing supports mobile app development. Discuss the benefits of cloud-based development environments, backend as a service (BaaS), and the use of cloud storage for scaling mobile applications. Highlight examples of mobile apps effectively utilizing cloud services.;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-8MJaeJd488EbvAMP.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-9GrjUGxKX4_U-Wrq.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-bWIgVWgYfC-wlJbS.png||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-CSJRmZWXlvFPzRI_.webp||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-DGAl2VfXUt0gS4X9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-dyWWRzMHLh2MjMq4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-EI86Vxg96uyQbASc.png||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-EuHsxiLjTu_HwO8d.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-ieTaXioS6WkJuKY1.png||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-IRl6j7UKEi02tl5r.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-iUToBmXpCYo1jTaU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-ivX4TETpQlSKDyr3.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-M2lbj0wIVBZPsroV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_10_32-Ujsnhlh4VZPlqC_d.webp;Exploring the Symbiotic Relationship Between Cloud Computing and Mobile App Development
4;13;56;14;1;1;0;0;0;1;640;337;999;372,2;21;0.4;18;Nursing strategies;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_12_02-qHUW84oN_q7hC6d0.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_02-s14Z7JfKOFo_tWev.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_02-y_KzSasSdZntqcsQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03--K9k_kIeK16tO-PV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-2xcV7ahpXy7bQ-Aw.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-66w8W4dZW316mjq9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-7NKmn17tSE909B-n.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-aYNH11G49mzTexu9.webp||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-lVUJdDFSKcTvt-lw.png||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-q26nVYTDzJbdOv6e.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-QPxJCVajy1_E-l4G.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-VvAoAQbG5F5N2JCZ.png||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-XpRDzcUSdDBExZsC.png||https://cdn.sendsteps.com/images/slides/2024_18_05_12_03-yCZbOtishtTnuWDb.jpeg;Improving Outcomes with Holistic Nursing Strategies
5;10;40;10;1;0;0;1;1;1;604,7;339;1092,6;405;21;0.4;42;different types of diodes and it functions;360;English;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_05_12_36--WLalREqefR_XZsR.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-5MbDMsivN93VVicd.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-8gOjIz6OWhPmYBAp.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-C1vV_cYIIyIJzq-A.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-cPa3Eu_wavymbeQP.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-N1SdKbBkK81AzFMm.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-oocIe8t16oaSuorr.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-Oye5W8xUNMIijsQo.png||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-VnlW7UqlziCWkUGG.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_05_12_36-YrUbcjYk1YSIgW0K.jpeg;Understanding Diodes: Types and Their Unique Roles
5;6;24;6;1;1;0;0;1;1;682,3;311,8;959;395,9;21;1;18;"Leonardo da vinci
";359;German;Summarized;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-c3XyXrAOLdMdgedf.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-D2T-5JNqi5955YHg.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-ecPHnQ5vJ8cb6gbB.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-l279t3b052lPM74j.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-MF3ipeNyjcgjn-3C.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_01_15-Rv3WRPt1jQpluxNl.jpeg;Das Genie hinter Leonardo da Vinci
5;14;56;14;1;0;0;0;0;1;667,4;316,1;939;387;21;1;29;Smart meter project in india ;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-18OLKARaxR7JCq4t.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-1iHHT-omjmgMMaZE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-3U_Hu404-dFyu37h.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-6zy5kDyNYoaqolFj.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-AUkdNqsH66CIQ5z9.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-DjQJjiX8cn0mtZ9u.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-gcD6yRcSQHNkwC9x.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-HMMFV6ZehFswLrGW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-oqPwfZhdcI-d4lyf.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-rAVaMihtgZrTNUdf.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-rdNLgUfEgz0KS_B4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-sF4M_o2r4MNCmoLG.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-VFju1DA0g1ocwqts.webp||https://cdn.sendsteps.com/images/slides/2024_18_06_04_13-w8w-ExS9cltiUj0F.png;Driving Innovation: The Smart Meter Project Revolutionizing India's Energy Sector
5;11;44;11;1;1;1;0;0;1;577,2;357,2;1113,5;322,2;21;1;17;On Assam History ;360;English;Informative;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_06_04_28-EiNJzJs13TFGuuhZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_28-HtriOshYXtQxowTp.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_28-jIgwpkn6w3gXBN-J.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_28-M8jjyG2uFLPX5vY-.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_28-R8ndecVi9Y3OlGOS.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-2VAoYp3Z8WovV5mT.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-3z4jJWhGiIJHqGQs.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-FrnemKvkbAi90u08.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-hcRApfpE-wD7MurW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-iMivDBZtfNaSEMys.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_29-PcwrGzrfa9fvyADn.jpeg;The Evolution of Assam: A Timeline of Cultural and Political Significance
5;11;44;11;1;1;0;0;0;1;577,2;378,1;1113,5;363,9;21;1;508;"Choose any Indian Dynasty during the 6th & 7th century and list its discoveries and explorations done during that period by the ruler of that Dynasty.

Project should include information about:

Rise of new religions such as Buddhism and Jainism

Contribution in Mathematics and Astronomy

Contribution in Medicine

Trade and Commerce

Contribution in Literature and Philosophy

Contribution in Architecture and Sculpture (for example Chittorgarh fort, Rajasthan was built during the reign of Mauryan empire)";360;English;Informative;Casual;https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-3AvOBOlcUqsnvTFF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-4K-Rh0RfmwKekZ0o.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-9m8e5LTREDdjiL5b.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-9Z77dQXZw4fkXqAi.webp||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-FfJFGLTBDpjf1YX4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-FlB6-4rEp2w-znxw.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-g77jnti_sf4xrMcs.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-HSiFzUtWbjEyXz9E.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-SxkTKOHzPIr4eUr5.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-vTmD9SE8AWI-V7Ol.png||https://cdn.sendsteps.com/images/slides/2024_18_06_04_53-XXStM2gNuJN4htuq.jpeg;The great Mauryan empire
5;7;26;7;1;0;0;1;1;1;650,4;296,7;996,5;425,1;21;1;43;How social media creating impact on society;359;English;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-6RIcg4YO0YySdBDZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-fgTDl-sTld4zEPfp.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-hdyOPGxrHW9cgQ70.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-RGCRQia3yZq8bdaz.webp||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-tMPC9ubob-uDDk_Z.png||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-TWnpJfbzg3n7z7JV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_18-xH5KylNAUf9erpjX.jpeg;The Influence of Social Media on Our Everyday Lives
3;6;24;6;1;1;0;0;0;1;762,3;293,3;839;456;21;1;55;Malaria Mosquitoes Medicine Ronald Russ Battista Grassi;359;Spanish;Summarized;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_06_08_44-2mgK450eiC6wzs55.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_44-K1mP7XTNMQBUnwHW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_44-pA6M2FhmlNYsvl2t.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_44-pqX946MflKa-mxVC.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_08_44-Z0Vk2HfBFmafHYEV.gif||https://cdn.sendsteps.com/images/slides/2024_18_06_08_45-8XaSg4G5AzSj6RUk.jpeg;El Paludismo 
5;10;40;10;1;1;0;1;1;1;559,1;362,3;1164,6;396,3;21;1;20;Bioteknologi minuman;360;Indonesian;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-6PeiCtnhgOmPjJN4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-fnKKHStj75qBkpCS.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-FwbiicEsxVFRE6gG.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-IYaCj-N5M9lZfntV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-KrJIUZmlqcqlooFM.png||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-o2Rh8E3rcSQ7SbYk.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-p3qMRVsLuwNPGg17.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-t52IOU7d4HkbgVAE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-Vz5H4BFXfIG8mdme.png||https://cdn.sendsteps.com/images/slides/2024_18_06_10_22-Z3GmDumRVUi7Ncjf.png;Transformasi Industri Minuman melalui Teknologi Bioteknologi
5;6;24;6;1;0;0;0;0;1;762,3;282,4;839;421,3;21;1;23;Tema los cinco sentidos;359;Spanish;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-AG3vi0xRdR8A6QpW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-FA5vI7uxzSUfXqxE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-l0R_GGm3JnwvCl7p.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-M3B1xJPcnQTn0Q6H.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-nMrgRrbuDIRby4bh.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_01_49-T5rJdYigzvKtf7k_.jpeg;¡Siente, observa, escucha, huele y prueba la vida!
4;10;40;10;1;0;0;1;1;1;595,1;352,6;1104,6;430,3;21;1;19;Business strategies;360;English;Informative;Persuasive;https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-1CwqBJFlCImBL66R.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-apnu6d0UaeZ6EKW6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-bzApAp82S1ZQrmbU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-CG_A0XLPf21e-5BF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-GG5rFgs-35Hu_gRP.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-Hua_XgmdvRXJpkaM.png||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-nf56Sk3caVJtWSt6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-NnYQjA_Lgzajs3OF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-TJQKGJvVO2qire0u.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_07_04_12-tOZ3ymppeEK2P2fQ.jpeg;Unlock Your Company's Potential with Cutting-Edge Business Strategies
